"","Name","open","date"
"35798","ALL",57.5,"2016-01-20"
"35799","ALL",58.21,"2016-01-21"
"35800","ALL",58.91,"2016-01-22"
"35801","ALL",58.31,"2016-01-25"
"35802","ALL",58.05,"2016-01-26"
"35803","ALL",58.18,"2016-01-27"
"35804","ALL",58.83,"2016-01-28"
"35805","ALL",59.68,"2016-01-29"
"35806","ALL",60.14,"2016-02-01"
"35807","ALL",60.01,"2016-02-02"
"35808","ALL",60.29,"2016-02-03"
"35809","ALL",60.475,"2016-02-04"
"35810","ALL",62.09,"2016-02-05"
"35811","ALL",62.87,"2016-02-08"
"35812","ALL",62.81,"2016-02-09"
"35813","ALL",63.27,"2016-02-10"
"35814","ALL",61.95,"2016-02-11"
"35815","ALL",63.02,"2016-02-12"
"35816","ALL",64.47,"2016-02-16"
"35817","ALL",64.69,"2016-02-17"
"35818","ALL",64.91,"2016-02-18"
"35819","ALL",63.89,"2016-02-19"
"35820","ALL",64.5,"2016-02-22"
"35821","ALL",64.31,"2016-02-23"
"35822","ALL",63.35,"2016-02-24"
"35823","ALL",63.92,"2016-02-25"
"35824","ALL",64.53,"2016-02-26"
"35825","ALL",64.12,"2016-02-29"
"35826","ALL",63.84,"2016-03-01"
"35827","ALL",64.73,"2016-03-02"
"35828","ALL",65.4,"2016-03-03"
"35829","ALL",65.3,"2016-03-04"
"35830","ALL",64.81,"2016-03-07"
"35831","ALL",64.76,"2016-03-08"
"35832","ALL",64.79,"2016-03-09"
"35833","ALL",64.59,"2016-03-10"
"35834","ALL",64.93,"2016-03-11"
"35835","ALL",65.19,"2016-03-14"
"35836","ALL",64.51,"2016-03-15"
"35837","ALL",65.72,"2016-03-16"
"35838","ALL",66.33,"2016-03-17"
"35839","ALL",67.4,"2016-03-18"
"35840","ALL",66.93,"2016-03-21"
"35841","ALL",66.9,"2016-03-22"
"35842","ALL",66.91,"2016-03-23"
"35843","ALL",66.47,"2016-03-24"
"35844","ALL",66.34,"2016-03-28"
"35845","ALL",66.82,"2016-03-29"
"35846","ALL",67.26,"2016-03-30"
"35847","ALL",67.75,"2016-03-31"
"35848","ALL",67.24,"2016-04-01"
"35849","ALL",68.15,"2016-04-04"
"35850","ALL",67.32,"2016-04-05"
"35851","ALL",66.65,"2016-04-06"
"35852","ALL",66.49,"2016-04-07"
"35853","ALL",66.82,"2016-04-08"
"35854","ALL",66.83,"2016-04-11"
"35855","ALL",66.75,"2016-04-12"
"35856","ALL",67.54,"2016-04-13"
"35857","ALL",67.15,"2016-04-14"
"35858","ALL",66.64,"2016-04-15"
"35859","ALL",66.49,"2016-04-18"
"35860","ALL",67.57,"2016-04-19"
"35861","ALL",67.69,"2016-04-20"
"35862","ALL",65.4,"2016-04-21"
"35863","ALL",65.44,"2016-04-22"
"35864","ALL",65.74,"2016-04-25"
"35865","ALL",65.79,"2016-04-26"
"35866","ALL",65.86,"2016-04-27"
"35867","ALL",65.02,"2016-04-28"
"35868","ALL",64.83,"2016-04-29"
"35869","ALL",65.58,"2016-05-02"
"35870","ALL",64.8,"2016-05-03"
"35871","ALL",64.82,"2016-05-04"
"35872","ALL",68.09,"2016-05-05"
"35873","ALL",67.5,"2016-05-06"
"35874","ALL",67.1,"2016-05-09"
"35875","ALL",67.58,"2016-05-10"
"35876","ALL",67.68,"2016-05-11"
"35877","ALL",67.57,"2016-05-12"
"35878","ALL",67.65,"2016-05-13"
"35879","ALL",67.19,"2016-05-16"
"35880","ALL",67.51,"2016-05-17"
"35881","ALL",66.84,"2016-05-18"
"35882","ALL",66.98,"2016-05-19"
"35883","ALL",67.11,"2016-05-20"
"35884","ALL",67.09,"2016-05-23"
"35885","ALL",67.27,"2016-05-24"
"35886","ALL",67.68,"2016-05-25"
"35887","ALL",67.28,"2016-05-26"
"35888","ALL",67.56,"2016-05-27"
"35889","ALL",67.75,"2016-05-31"
"35890","ALL",66.9,"2016-06-01"
"35891","ALL",67.29,"2016-06-02"
"35892","ALL",67.02,"2016-06-03"
"35893","ALL",67.53,"2016-06-06"
"35894","ALL",67.72,"2016-06-07"
"35895","ALL",67.21,"2016-06-08"
"35896","ALL",67.49,"2016-06-09"
"35897","ALL",67.17,"2016-06-10"
"35898","ALL",67.44,"2016-06-13"
"35899","ALL",66.83,"2016-06-14"
"35900","ALL",66.75,"2016-06-15"
"35901","ALL",65.49,"2016-06-16"
"35902","ALL",66.44,"2016-06-17"
"35903","ALL",67.05,"2016-06-20"
"35904","ALL",66.83,"2016-06-21"
"35905","ALL",66.9,"2016-06-22"
"35906","ALL",67.61,"2016-06-23"
"35907","ALL",65.58,"2016-06-24"
"35908","ALL",65.74,"2016-06-27"
"35909","ALL",66.65,"2016-06-28"
"35910","ALL",67.99,"2016-06-29"
"35911","ALL",68.54,"2016-06-30"
"35912","ALL",69.95,"2016-07-01"
"35913","ALL",69.29,"2016-07-05"
"35914","ALL",69.12,"2016-07-06"
"35915","ALL",69.45,"2016-07-07"
"35916","ALL",69.68,"2016-07-08"
"35917","ALL",69.66,"2016-07-11"
"35918","ALL",70.25,"2016-07-12"
"35919","ALL",69.71,"2016-07-13"
"35920","ALL",69.62,"2016-07-14"
"35921","ALL",69.46,"2016-07-15"
"35922","ALL",69.59,"2016-07-18"
"35923","ALL",69.06,"2016-07-19"
"35924","ALL",69.27,"2016-07-20"
"35925","ALL",69.07,"2016-07-21"
"35926","ALL",69.07,"2016-07-22"
"35927","ALL",69.16,"2016-07-25"
"35928","ALL",69.27,"2016-07-26"
"35929","ALL",68.94,"2016-07-27"
"35930","ALL",68.84,"2016-07-28"
"35931","ALL",68.91,"2016-07-29"
"35932","ALL",68.44,"2016-08-01"
"35933","ALL",68.33,"2016-08-02"
"35934","ALL",68.28,"2016-08-03"
"35935","ALL",67.99,"2016-08-04"
"35936","ALL",68.72,"2016-08-05"
"35937","ALL",68.84,"2016-08-08"
"35938","ALL",69.17,"2016-08-09"
"35939","ALL",69.37,"2016-08-10"
"35940","ALL",69.42,"2016-08-11"
"35941","ALL",69.06,"2016-08-12"
"35942","ALL",69.13,"2016-08-15"
"35943","ALL",68.91,"2016-08-16"
"35944","ALL",68.95,"2016-08-17"
"35945","ALL",69.16,"2016-08-18"
"35946","ALL",69.13,"2016-08-19"
"35947","ALL",69.04,"2016-08-22"
"35948","ALL",68.91,"2016-08-23"
"35949","ALL",68.31,"2016-08-24"
"35950","ALL",68.22,"2016-08-25"
"35951","ALL",68.73,"2016-08-26"
"35952","ALL",68.27,"2016-08-29"
"35953","ALL",68.96,"2016-08-30"
"35954","ALL",69.19,"2016-08-31"
"35955","ALL",68.97,"2016-09-01"
"35956","ALL",68.85,"2016-09-02"
"35957","ALL",68.7,"2016-09-06"
"35958","ALL",69.05,"2016-09-07"
"35959","ALL",69.29,"2016-09-08"
"35960","ALL",68.81,"2016-09-09"
"35961","ALL",67.96,"2016-09-12"
"35962","ALL",67.93,"2016-09-13"
"35963","ALL",67.9,"2016-09-14"
"35964","ALL",67.36,"2016-09-15"
"35965","ALL",67.56,"2016-09-16"
"35966","ALL",67.58,"2016-09-19"
"35967","ALL",67.84,"2016-09-20"
"35968","ALL",67.97,"2016-09-21"
"35969","ALL",68.84,"2016-09-22"
"35970","ALL",68.56,"2016-09-23"
"35971","ALL",68.25,"2016-09-26"
"35972","ALL",68.33,"2016-09-27"
"35973","ALL",69,"2016-09-28"
"35974","ALL",68.78,"2016-09-29"
"35975","ALL",68.83,"2016-09-30"
"35976","ALL",68.9,"2016-10-03"
"35977","ALL",68.17,"2016-10-04"
"35978","ALL",68.12,"2016-10-05"
"35979","ALL",67.86,"2016-10-06"
"35980","ALL",67.97,"2016-10-07"
"35981","ALL",68.79,"2016-10-10"
"35982","ALL",68.31,"2016-10-11"
"35983","ALL",68.28,"2016-10-12"
"35984","ALL",68.41,"2016-10-13"
"35985","ALL",69.47,"2016-10-14"
"35986","ALL",69.34,"2016-10-17"
"35987","ALL",69.86,"2016-10-18"
"35988","ALL",69.38,"2016-10-19"
"35989","ALL",68.96,"2016-10-20"
"35990","ALL",67.818,"2016-10-21"
"35991","ALL",67.91,"2016-10-24"
"35992","ALL",67.72,"2016-10-25"
"35993","ALL",67.49,"2016-10-26"
"35994","ALL",68.12,"2016-10-27"
"35995","ALL",67.76,"2016-10-28"
"35996","ALL",67.76,"2016-10-31"
"35997","ALL",67.85,"2016-11-01"
"35998","ALL",66.92,"2016-11-02"
"35999","ALL",67.97,"2016-11-03"
"36000","ALL",68,"2016-11-04"
"36001","ALL",67.41,"2016-11-07"
"36002","ALL",66.66,"2016-11-08"
"36003","ALL",67.65,"2016-11-09"
"36004","ALL",68.92,"2016-11-10"
"36005","ALL",69.32,"2016-11-11"
"36006","ALL",69.76,"2016-11-14"
"36007","ALL",70.46,"2016-11-15"
"36008","ALL",71,"2016-11-16"
"36009","ALL",70.62,"2016-11-17"
"36010","ALL",71.8,"2016-11-18"
"36011","ALL",72.06,"2016-11-21"
"36012","ALL",72.19,"2016-11-22"
"36013","ALL",72.46,"2016-11-23"
"36014","ALL",72.38,"2016-11-25"
"36015","ALL",71.98,"2016-11-28"
"36016","ALL",71.29,"2016-11-29"
"36017","ALL",70.08,"2016-11-30"
"36018","ALL",69.95,"2016-12-01"
"36019","ALL",70.43,"2016-12-02"
"36020","ALL",70.84,"2016-12-05"
"36021","ALL",70.58,"2016-12-06"
"36022","ALL",71.13,"2016-12-07"
"36023","ALL",71.77,"2016-12-08"
"36024","ALL",71.77,"2016-12-09"
"36025","ALL",72.44,"2016-12-12"
"36026","ALL",72.65,"2016-12-13"
"36027","ALL",72.92,"2016-12-14"
"36028","ALL",72.66,"2016-12-15"
"36029","ALL",73.78,"2016-12-16"
"36030","ALL",74.24,"2016-12-19"
"36031","ALL",74.59,"2016-12-20"
"36032","ALL",74.48,"2016-12-21"
"36033","ALL",74.42,"2016-12-22"
"36034","ALL",74.48,"2016-12-23"
"36035","ALL",74.58,"2016-12-27"
"36036","ALL",74.66,"2016-12-28"
"36037","ALL",74.38,"2016-12-29"
"36038","ALL",74.54,"2016-12-30"
"36039","ALL",74,"2017-01-03"
"36040","ALL",74.38,"2017-01-04"
"36041","ALL",74.18,"2017-01-05"
"36042","ALL",73.68,"2017-01-06"
"36043","ALL",73.95,"2017-01-09"
"36044","ALL",73.28,"2017-01-10"
"36045","ALL",73.94,"2017-01-11"
"36046","ALL",73.56,"2017-01-12"
"36047","ALL",73.91,"2017-01-13"
"36048","ALL",73.61,"2017-01-17"
"36049","ALL",74,"2017-01-18"
"36050","ALL",74.66,"2017-01-19"
"36051","ALL",74.37,"2017-01-20"
"36052","ALL",74.59,"2017-01-23"
"36053","ALL",74.24,"2017-01-24"
"36054","ALL",74.77,"2017-01-25"
"36055","ALL",75.42,"2017-01-26"
"36056","ALL",75.29,"2017-01-27"
"36057","ALL",75.49,"2017-01-30"
"36058","ALL",75.27,"2017-01-31"
"36059","ALL",75.57,"2017-02-01"
"36060","ALL",76.74,"2017-02-02"
"36061","ALL",77.92,"2017-02-03"
"36062","ALL",77.43,"2017-02-06"
"36063","ALL",78.5,"2017-02-07"
"36064","ALL",78.1,"2017-02-08"
"36065","ALL",78.09,"2017-02-09"
"36066","ALL",78.55,"2017-02-10"
"36067","ALL",78.95,"2017-02-13"
"36068","ALL",79.72,"2017-02-14"
"36069","ALL",80,"2017-02-15"
"36070","ALL",80.62,"2017-02-16"
"36071","ALL",80.47,"2017-02-17"
"36072","ALL",80.56,"2017-02-21"
"36073","ALL",80.13,"2017-02-22"
"36074","ALL",80.4,"2017-02-23"
"36075","ALL",80.18,"2017-02-24"
"36076","ALL",80.94,"2017-02-27"
"36077","ALL",81.29,"2017-02-28"
"36078","ALL",82.52,"2017-03-01"
"36079","ALL",82.89,"2017-03-02"
"36080","ALL",81.83,"2017-03-03"
"36081","ALL",81.49,"2017-03-06"
"36082","ALL",81.32,"2017-03-07"
"36083","ALL",81.87,"2017-03-08"
"36084","ALL",81.32,"2017-03-09"
"36085","ALL",81.82,"2017-03-10"
"36086","ALL",81.87,"2017-03-13"
"36087","ALL",82.05,"2017-03-14"
"36088","ALL",82.04,"2017-03-15"
"36089","ALL",82.56,"2017-03-16"
"36090","ALL",82.9,"2017-03-17"
"36091","ALL",82.85,"2017-03-20"
"36092","ALL",82.46,"2017-03-21"
"36093","ALL",81.59,"2017-03-22"
"36094","ALL",81.5,"2017-03-23"
"36095","ALL",81.27,"2017-03-24"
"36096","ALL",80.37,"2017-03-27"
"36097","ALL",80.81,"2017-03-28"
"36098","ALL",81.94,"2017-03-29"
"36099","ALL",81.3,"2017-03-30"
"36100","ALL",81.45,"2017-03-31"
"36101","ALL",81.54,"2017-04-03"
"36102","ALL",81.47,"2017-04-04"
"36103","ALL",81.81,"2017-04-05"
"36104","ALL",81.45,"2017-04-06"
"36105","ALL",81.36,"2017-04-07"
"36106","ALL",81.01,"2017-04-10"
"36107","ALL",81.14,"2017-04-11"
"36108","ALL",80.58,"2017-04-12"
"36109","ALL",80.9,"2017-04-13"
"36110","ALL",80.8,"2017-04-17"
"36111","ALL",80.79,"2017-04-18"
"36112","ALL",80.29,"2017-04-19"
"36113","ALL",79.6,"2017-04-20"
"36114","ALL",80.09,"2017-04-21"
"36115","ALL",80.86,"2017-04-24"
"36116","ALL",80.75,"2017-04-25"
"36117","ALL",81.15,"2017-04-26"
"36118","ALL",81.83,"2017-04-27"
"36119","ALL",81.84,"2017-04-28"
"36120","ALL",81.49,"2017-05-01"
"36121","ALL",81.45,"2017-05-02"
"36122","ALL",83.47,"2017-05-03"
"36123","ALL",85.11,"2017-05-04"
"36124","ALL",85.73,"2017-05-05"
"36125","ALL",85.46,"2017-05-08"
"36126","ALL",84.9,"2017-05-09"
"36127","ALL",84.21,"2017-05-10"
"36128","ALL",83.97,"2017-05-11"
"36129","ALL",83.81,"2017-05-12"
"36130","ALL",84.06,"2017-05-15"
"36131","ALL",84.49,"2017-05-16"
"36132","ALL",83.63,"2017-05-17"
"36133","ALL",84.33,"2017-05-18"
"36134","ALL",84.78,"2017-05-19"
"36135","ALL",84.58,"2017-05-22"
"36136","ALL",84.69,"2017-05-23"
"36137","ALL",85.55,"2017-05-24"
"36138","ALL",85.95,"2017-05-25"
"36139","ALL",86.04,"2017-05-26"
"36140","ALL",86.12,"2017-05-30"
"36141","ALL",86.15,"2017-05-31"
"36142","ALL",86.02,"2017-06-01"
"36143","ALL",86.79,"2017-06-02"
"36144","ALL",86.67,"2017-06-05"
"36145","ALL",86.3,"2017-06-06"
"36146","ALL",86.09,"2017-06-07"
"36147","ALL",85.87,"2017-06-08"
"36148","ALL",86.67,"2017-06-09"
"36149","ALL",87.37,"2017-06-12"
"36150","ALL",87.94,"2017-06-13"
"36151","ALL",87.93,"2017-06-14"
"36152","ALL",88.7,"2017-06-15"
"36153","ALL",90.37,"2017-06-16"
"36154","ALL",90.03,"2017-06-19"
"36155","ALL",89.41,"2017-06-20"
"36156","ALL",89.41,"2017-06-21"
"36157","ALL",89.01,"2017-06-22"
"36158","ALL",88.72,"2017-06-23"
"36159","ALL",88.32,"2017-06-26"
"36160","ALL",88.55,"2017-06-27"
"36161","ALL",88.68,"2017-06-28"
"36162","ALL",89.23,"2017-06-29"
"36163","ALL",88.44,"2017-06-30"
"36164","ALL",88.85,"2017-07-03"
"36165","ALL",88.81,"2017-07-05"
"36166","ALL",88.93,"2017-07-06"
"36167","ALL",88.8,"2017-07-07"
"36168","ALL",88.83,"2017-07-10"
"36169","ALL",88.72,"2017-07-11"
"36170","ALL",88.01,"2017-07-12"
"36171","ALL",88.06,"2017-07-13"
"36172","ALL",88.27,"2017-07-14"
"36173","ALL",88.74,"2017-07-17"
"36174","ALL",87.99,"2017-07-18"
"36175","ALL",89.05,"2017-07-19"
"36176","ALL",89.01,"2017-07-20"
"36177","ALL",89,"2017-07-21"
"36178","ALL",89.08,"2017-07-24"
"36179","ALL",90.27,"2017-07-25"
"36180","ALL",90.2,"2017-07-26"
"36181","ALL",89.37,"2017-07-27"
"36182","ALL",89.8,"2017-07-28"
"36183","ALL",90.58,"2017-07-31"
"36184","ALL",94.09,"2017-08-01"
"36185","ALL",93.14,"2017-08-02"
"36186","ALL",93.9,"2017-08-03"
"36187","ALL",94.09,"2017-08-04"
"36188","ALL",94.22,"2017-08-07"
"36189","ALL",93.98,"2017-08-08"
"36190","ALL",94.11,"2017-08-09"
"36191","ALL",94.21,"2017-08-10"
"36192","ALL",94.09,"2017-08-11"
"36193","ALL",94.78,"2017-08-14"
"36194","ALL",94.79,"2017-08-15"
"36195","ALL",94.66,"2017-08-16"
"36196","ALL",94.39,"2017-08-17"
"36197","ALL",93.11,"2017-08-18"
"36198","ALL",92.96,"2017-08-21"
"36199","ALL",93.11,"2017-08-22"
"36200","ALL",93.38,"2017-08-23"
"36201","ALL",93.29,"2017-08-24"
"36202","ALL",91.81,"2017-08-25"
"36203","ALL",90.37,"2017-08-28"
"36204","ALL",90,"2017-08-29"
"36205","ALL",90.83,"2017-08-30"
"36206","ALL",90.27,"2017-08-31"
"36207","ALL",90.57,"2017-09-01"
"36208","ALL",89,"2017-09-05"
"36209","ALL",86.73,"2017-09-06"
"36210","ALL",87.06,"2017-09-07"
"36211","ALL",86.15,"2017-09-08"
"36212","ALL",91.44,"2017-09-11"
"36213","ALL",91.16,"2017-09-12"
"36214","ALL",91.31,"2017-09-13"
"36215","ALL",90.79,"2017-09-14"
"36216","ALL",90.47,"2017-09-15"
"36217","ALL",91.06,"2017-09-18"
"36218","ALL",90.55,"2017-09-19"
"36219","ALL",90.88,"2017-09-20"
"36220","ALL",91.4,"2017-09-21"
"36221","ALL",90.44,"2017-09-22"
"36222","ALL",90.28,"2017-09-25"
"36223","ALL",90.9,"2017-09-26"
"36224","ALL",91.69,"2017-09-27"
"36225","ALL",90.84,"2017-09-28"
"36226","ALL",91.3,"2017-09-29"
"36227","ALL",91.65,"2017-10-02"
"36228","ALL",92.21,"2017-10-03"
"36229","ALL",92.12,"2017-10-04"
"36230","ALL",92.73,"2017-10-05"
"36231","ALL",93.32,"2017-10-06"
"36232","ALL",93.26,"2017-10-09"
"36233","ALL",93.2,"2017-10-10"
"36234","ALL",93.12,"2017-10-11"
"36235","ALL",93.27,"2017-10-12"
"36236","ALL",92.71,"2017-10-13"
"36237","ALL",92.34,"2017-10-16"
"36238","ALL",92.46,"2017-10-17"
"36239","ALL",91.48,"2017-10-18"
"36240","ALL",91.07,"2017-10-19"
"36241","ALL",93.45,"2017-10-20"
"36242","ALL",92.96,"2017-10-23"
"36243","ALL",93.3,"2017-10-24"
"36244","ALL",93.73,"2017-10-25"
"36245","ALL",93.55,"2017-10-26"
"36246","ALL",93.72,"2017-10-27"
"36247","ALL",93.27,"2017-10-30"
"36248","ALL",93.94,"2017-10-31"
"36249","ALL",94.07,"2017-11-01"
"36250","ALL",95.89,"2017-11-02"
"36251","ALL",97.62,"2017-11-03"
"36252","ALL",97.81,"2017-11-06"
"36253","ALL",99.42,"2017-11-07"
"36254","ALL",99.23,"2017-11-08"
"36255","ALL",98.74,"2017-11-09"
"36256","ALL",98.88,"2017-11-10"
"36257","ALL",98.9,"2017-11-13"
"36258","ALL",98.89,"2017-11-14"
"36259","ALL",99.48,"2017-11-15"
"36260","ALL",100.51,"2017-11-16"
"36261","ALL",99.05,"2017-11-17"
"36262","ALL",100.26,"2017-11-20"
"36263","ALL",100.39,"2017-11-21"
"36264","ALL",99.6,"2017-11-22"
"36265","ALL",99.8,"2017-11-24"
"36266","ALL",99.23,"2017-11-27"
"36267","ALL",99.39,"2017-11-28"
"36268","ALL",100.62,"2017-11-29"
"36269","ALL",102.37,"2017-11-30"
"36270","ALL",103.1,"2017-12-01"
"36271","ALL",103.91,"2017-12-04"
"36272","ALL",103.99,"2017-12-05"
"36273","ALL",102.82,"2017-12-06"
"36274","ALL",102.33,"2017-12-07"
"36275","ALL",102,"2017-12-08"
"36276","ALL",102.33,"2017-12-11"
"36277","ALL",102.34,"2017-12-12"
"36278","ALL",103.3,"2017-12-13"
"36279","ALL",103.19,"2017-12-14"
"36280","ALL",104.52,"2017-12-15"
"36281","ALL",104.73,"2017-12-18"
"36282","ALL",104.65,"2017-12-19"
"36283","ALL",104.53,"2017-12-20"
"36284","ALL",105.08,"2017-12-21"
"36285","ALL",104.52,"2017-12-22"
"36286","ALL",104.06,"2017-12-26"
"36287","ALL",104.43,"2017-12-27"
"36288","ALL",104.91,"2017-12-28"
"36289","ALL",105.05,"2017-12-29"
"36290","ALL",104.07,"2018-01-02"
"36291","ALL",101.92,"2018-01-03"
"36292","ALL",102.26,"2018-01-04"
"36293","ALL",101.24,"2018-01-05"
"36294","ALL",101.84,"2018-01-08"
"36295","ALL",100.65,"2018-01-09"
"36296","ALL",100.81,"2018-01-10"
"36297","ALL",100.82,"2018-01-11"
"36298","ALL",100.9,"2018-01-12"
"36299","ALL",102.21,"2018-01-16"
"36300","ALL",102.51,"2018-01-17"
"36301","ALL",103.85,"2018-01-18"
"36302","ALL",104.42,"2018-01-19"
"36303","ALL",103.7,"2018-01-22"
"36304","ALL",104.22,"2018-01-23"
"36305","ALL",101.43,"2018-01-24"
"36306","ALL",100.39,"2018-01-25"
"36307","ALL",100.94,"2018-01-26"
"36308","ALL",100.25,"2018-01-29"
"36309","ALL",97.74,"2018-01-30"
"36310","ALL",98.5,"2018-01-31"
"36311","ALL",98.57,"2018-02-01"
"36312","ALL",98.62,"2018-02-02"
"36313","ALL",97.27,"2018-02-05"
"36314","ALL",93.65,"2018-02-06"
"36315","ALL",96.14,"2018-02-07"
"571268","VAR",71.87,"2013-02-08"
"571269","VAR",71.04,"2013-02-11"
"571270","VAR",71.06,"2013-02-12"
"571271","VAR",71.64,"2013-02-13"
"571272","VAR",71.22,"2013-02-14"
"571273","VAR",70.93,"2013-02-15"
"571274","VAR",70.13,"2013-02-19"
"571275","VAR",70.51,"2013-02-20"
"571276","VAR",69.81,"2013-02-21"
"571277","VAR",69.87,"2013-02-22"
"571278","VAR",70.39,"2013-02-25"
"571279","VAR",69.49,"2013-02-26"
"571280","VAR",68.59,"2013-02-27"
"571281","VAR",69.34,"2013-02-28"
"571282","VAR",70.51,"2013-03-01"
"571283","VAR",70.66,"2013-03-04"
"571284","VAR",71.75,"2013-03-05"
"571285","VAR",73,"2013-03-06"
"571286","VAR",72.29,"2013-03-07"
"571287","VAR",72.4,"2013-03-08"
"571288","VAR",73.59,"2013-03-11"
"571289","VAR",73.31,"2013-03-12"
"571290","VAR",73.62,"2013-03-13"
"571291","VAR",74.46,"2013-03-14"
"571292","VAR",73.79,"2013-03-15"
"571293","VAR",72.47,"2013-03-18"
"571294","VAR",72.62,"2013-03-19"
"571295","VAR",72.63,"2013-03-20"
"571296","VAR",72.1,"2013-03-21"
"571297","VAR",72.3,"2013-03-22"
"571298","VAR",72.51,"2013-03-25"
"571299","VAR",71.94,"2013-03-26"
"571300","VAR",71.51,"2013-03-27"
"571301","VAR",71.69,"2013-03-28"
"571302","VAR",72,"2013-04-01"
"571303","VAR",72.14,"2013-04-02"
"571304","VAR",72.16,"2013-04-03"
"571305","VAR",71.5,"2013-04-04"
"571306","VAR",70.66,"2013-04-05"
"571307","VAR",70.6,"2013-04-08"
"571308","VAR",70.95,"2013-04-09"
"571309","VAR",71.11,"2013-04-10"
"571310","VAR",71.64,"2013-04-11"
"571311","VAR",72.07,"2013-04-12"
"571312","VAR",70.08,"2013-04-15"
"571313","VAR",69.29,"2013-04-16"
"571314","VAR",68.89,"2013-04-17"
"571315","VAR",67.55,"2013-04-18"
"571316","VAR",65.97,"2013-04-19"
"571317","VAR",67.23,"2013-04-22"
"571318","VAR",67.27,"2013-04-23"
"571319","VAR",68.52,"2013-04-24"
"571320","VAR",65,"2013-04-25"
"571321","VAR",64,"2013-04-26"
"571322","VAR",64.48,"2013-04-29"
"571323","VAR",64.86,"2013-04-30"
"571324","VAR",64.96,"2013-05-01"
"571325","VAR",64.53,"2013-05-02"
"571326","VAR",65.17,"2013-05-03"
"571327","VAR",65.64,"2013-05-06"
"571328","VAR",65.71,"2013-05-07"
"571329","VAR",66.05,"2013-05-08"
"571330","VAR",67.34,"2013-05-09"
"571331","VAR",68.17,"2013-05-10"
"571332","VAR",68.51,"2013-05-13"
"571333","VAR",69.41,"2013-05-14"
"571334","VAR",70.01,"2013-05-15"
"571335","VAR",69.61,"2013-05-16"
"571336","VAR",69.43,"2013-05-17"
"571337","VAR",69.33,"2013-05-20"
"571338","VAR",69.64,"2013-05-21"
"571339","VAR",69.95,"2013-05-22"
"571340","VAR",68.1,"2013-05-23"
"571341","VAR",67.52,"2013-05-24"
"571342","VAR",68.16,"2013-05-28"
"571343","VAR",67.77,"2013-05-29"
"571344","VAR",68.19,"2013-05-30"
"571345","VAR",68.24,"2013-05-31"
"571346","VAR",67.26,"2013-06-03"
"571347","VAR",67.36,"2013-06-04"
"571348","VAR",66.73,"2013-06-05"
"571349","VAR",67.84,"2013-06-06"
"571350","VAR",68.52,"2013-06-07"
"571351","VAR",69.61,"2013-06-10"
"571352","VAR",68.07,"2013-06-11"
"571353","VAR",69.2,"2013-06-12"
"571354","VAR",68.22,"2013-06-13"
"571355","VAR",69.54,"2013-06-14"
"571356","VAR",69.32,"2013-06-17"
"571357","VAR",69.93,"2013-06-18"
"571358","VAR",70.77,"2013-06-19"
"571359","VAR",68.21,"2013-06-20"
"571360","VAR",67.54,"2013-06-21"
"571361","VAR",67.05,"2013-06-24"
"571362","VAR",66.95,"2013-06-25"
"571363","VAR",67.18,"2013-06-26"
"571364","VAR",66.06,"2013-06-27"
"571365","VAR",66.48,"2013-06-28"
"571366","VAR",67.87,"2013-07-01"
"571367","VAR",67.97,"2013-07-02"
"571368","VAR",66.63,"2013-07-03"
"571369","VAR",66.98,"2013-07-05"
"571370","VAR",67.68,"2013-07-08"
"571371","VAR",68.1,"2013-07-09"
"571372","VAR",66.31,"2013-07-10"
"571373","VAR",67.82,"2013-07-11"
"571374","VAR",68.36,"2013-07-12"
"571375","VAR",69.37,"2013-07-15"
"571376","VAR",69.37,"2013-07-16"
"571377","VAR",70,"2013-07-17"
"571378","VAR",70.75,"2013-07-18"
"571379","VAR",71.26,"2013-07-19"
"571380","VAR",72.03,"2013-07-22"
"571381","VAR",72.3,"2013-07-23"
"571382","VAR",72.85,"2013-07-24"
"571383","VAR",71.6,"2013-07-25"
"571384","VAR",73.71,"2013-07-26"
"571385","VAR",73.54,"2013-07-29"
"571386","VAR",72.73,"2013-07-30"
"571387","VAR",72.49,"2013-07-31"
"571388","VAR",73.2,"2013-08-01"
"571389","VAR",73.28,"2013-08-02"
"571390","VAR",72.62,"2013-08-05"
"571391","VAR",72.57,"2013-08-06"
"571392","VAR",72.04,"2013-08-07"
"571393","VAR",72.82,"2013-08-08"
"571394","VAR",73.53,"2013-08-09"
"571395","VAR",73.46,"2013-08-12"
"571396","VAR",73.9,"2013-08-13"
"571397","VAR",73.62,"2013-08-14"
"571398","VAR",72.81,"2013-08-15"
"571399","VAR",72.03,"2013-08-16"
"571400","VAR",71.69,"2013-08-19"
"571401","VAR",72.07,"2013-08-20"
"571402","VAR",72.28,"2013-08-21"
"571403","VAR",71.92,"2013-08-22"
"571404","VAR",73.03,"2013-08-23"
"571405","VAR",72.64,"2013-08-26"
"571406","VAR",72.03,"2013-08-27"
"571407","VAR",71.39,"2013-08-28"
"571408","VAR",70.72,"2013-08-29"
"571409","VAR",71.52,"2013-08-30"
"571410","VAR",70.65,"2013-09-03"
"571411","VAR",71.16,"2013-09-04"
"571412","VAR",71.73,"2013-09-05"
"571413","VAR",72.1,"2013-09-06"
"571414","VAR",72.03,"2013-09-09"
"571415","VAR",72.7,"2013-09-10"
"571416","VAR",73.71,"2013-09-11"
